ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price,cross_border_trading,non_renewable,renewable,load,co2_emission_allowances
2021-01-26 18:00:00,70.36,electricity_prices,1,1,18,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,20.058,-4595.98,40854.37,23022.33,75055.58,30.45
2021-01-26 19:00:00,63.15,electricity_prices,1,1,19,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,20.058,-5026.76,40753.06,22965.45,72833.06,30.45
2021-01-26 20:00:00,61.98,electricity_prices,1,1,20,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,20.058,-7298.34,40293.66,23339.99,69533.31,30.45
2021-01-26 21:00:00,54.93,electricity_prices,1,1,21,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,20.058,-6435.3,37808.31,23587.79,66358.03,30.45
2021-01-26 22:00:00,54.71,electricity_prices,1,1,22,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,20.058,-4881.27,34143.66,23508.02,63904.32,30.45
2021-01-26 23:00:00,47.77,electricity_prices,1,1,23,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.2588190451025215,0.965925826289068,20.058,-4044.29,31381.49,22612.33,59863.36,30.45
2021-01-27 00:00:00,46.83,electricity_prices,2,1,0,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.0,1.0,19.01,-4831.43,30298.52,22069.97,57320.33,30.45
2021-01-27 01:00:00,44.97,electricity_prices,2,1,1,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.2588190451025207,0.9659258262890684,19.01,-3127.06,29456.16,21977.97,55235.14,30.45
2021-01-27 02:00:00,43.32,electricity_prices,2,1,2,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,19.01,-3082.37,28832.43,22778.96,54271.16,30.45
2021-01-27 03:00:00,42.04,electricity_prices,2,1,3,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.7071067811865475,0.7071067811865476,19.01,-2661.08,28312.11,23246.87,54776.16,30.45
2021-01-27 04:00:00,42.27,electricity_prices,2,1,4,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,19.01,-4557.34,29184.35,24002.45,56033.6,30.45
2021-01-27 05:00:00,44.93,electricity_prices,2,1,5,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.9659258262890684,0.2588190451025207,19.01,-6259.34,32134.25,23538.36,58720.9,30.45
2021-01-27 06:00:00,51.25,electricity_prices,2,1,6,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,19.01,-7405.89,36692.95,22863.16,64696.63,30.45
2021-01-27 07:00:00,61.57,electricity_prices,2,1,7,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.9659258262890684,-0.2588190451025206,19.01,-5642.48,40300.32,22196.74,71137.88,30.45
2021-01-27 08:00:00,66.79,electricity_prices,2,1,8,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,19.01,-6167.98,41689.43,22619.76,73812.27,30.45
2021-01-27 09:00:00,66.12,electricity_prices,2,1,9,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.7071067811865476,-0.7071067811865475,19.01,-5545.84,41389.89,23709.74,74996.29,30.45
2021-01-27 10:00:00,65.47,electricity_prices,2,1,10,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,19.01,-5476.09,41149.64,24736.52,75277.45,30.45
2021-01-27 11:00:00,65.94,electricity_prices,2,1,11,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.258819045102521,-0.9659258262890682,19.01,-5049.84,41533.99,25260.08,76392.83,30.45
2021-01-27 12:00:00,65.78,electricity_prices,2,1,12,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,19.01,-4591.06,41740.26,24957.11,76223.35,30.45
2021-01-27 13:00:00,65.54,electricity_prices,2,1,13,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.2588190451025208,-0.9659258262890684,19.01,-4230.65,41627.7,23060.93,74609.47,30.45
2021-01-27 14:00:00,65.84,electricity_prices,2,1,14,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,19.01,-3776.02,41482.61,20799.39,73069.46,30.45
2021-01-27 15:00:00,66.16,electricity_prices,2,1,15,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.7071067811865471,-0.7071067811865479,19.01,-2073.01,41238.65,19030.61,71855.66,30.45
2021-01-27 16:00:00,65.9,electricity_prices,2,1,16,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,19.01,-1977.66,40842.59,18422.17,71167.31,30.45
2021-01-27 17:00:00,68.17,electricity_prices,2,1,17,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,-0.2588190451025206,19.01,-4027.91,41005.91,19266.04,73893.6,30.45
2021-01-27 18:00:00,70.48,electricity_prices,2,1,18,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,19.01,-3466.45,41113.2,19933.16,73951.02,30.45
2021-01-27 19:00:00,63.99,electricity_prices,2,1,19,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.9659258262890684,0.2588190451025203,19.01,-3435.64,40979.87,20495.27,72217.09,30.45
2021-01-27 20:00:00,59.64,electricity_prices,2,1,20,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,19.01,-6125.71,40792.89,20542.32,68482.0,30.45
2021-01-27 21:00:00,55.75,electricity_prices,2,1,21,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.7071067811865477,0.7071067811865474,19.01,-7641.42,39994.57,21121.07,64904.75,30.45
2021-01-27 22:00:00,53.1,electricity_prices,2,1,22,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,19.01,-7231.29,37790.21,21564.67,62931.14,30.45
2021-01-27 23:00:00,49.94,electricity_prices,2,1,23,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.2588190451025215,0.965925826289068,19.01,-7421.73,35564.24,21640.85,59691.89,30.45
2021-01-28 00:00:00,46.87,electricity_prices,3,1,0,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.0,1.0,18.913,-9130.99,32631.67,21690.27,56661.24,30.45
2021-01-28 01:00:00,44.93,electricity_prices,3,1,1,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,18.913,-7960.68,31566.41,21072.16,53995.58,30.45
2021-01-28 02:00:00,43.83,electricity_prices,3,1,2,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,18.913,-5814.7,30736.62,20283.82,52982.3,30.45
2021-01-28 03:00:00,42.4,electricity_prices,3,1,3,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.7071067811865475,0.7071067811865476,18.913,-3783.63,30181.34,19455.72,53483.1,30.45
2021-01-28 04:00:00,43.64,electricity_prices,3,1,4,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,18.913,-3247.01,30756.96,18994.44,54798.42,30.45
2021-01-28 05:00:00,44.41,electricity_prices,3,1,5,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,18.913,-3066.13,32846.41,18188.16,57488.91,30.45
2021-01-28 06:00:00,53.52,electricity_prices,3,1,6,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,18.913,-2872.33,37273.59,17344.5,64513.07,30.45
2021-01-28 07:00:00,63.46,electricity_prices,3,1,7,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,18.913,-1480.72,40103.56,16751.59,70078.69,30.45
2021-01-28 08:00:00,68.39,electricity_prices,3,1,8,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,18.913,-456.38,40602.44,16808.55,72738.05,30.45
2021-01-28 09:00:00,66.7,electricity_prices,3,1,9,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,18.913,-712.87,40584.36,18268.86,73754.33,30.45
2021-01-28 10:00:00,64.98,electricity_prices,3,1,10,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,18.913,-1545.45,40581.31,19866.96,74793.89,30.45
2021-01-28 11:00:00,64.0,electricity_prices,3,1,11,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,18.913,-990.78,40455.12,20947.58,75983.49,30.45
2021-01-28 12:00:00,60.74,electricity_prices,3,1,12,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,18.913,-613.44,40474.1,21262.65,75955.63,30.45
2021-01-28 13:00:00,60.08,electricity_prices,3,1,13,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,18.913,3.17,40281.44,21366.27,74333.96,30.45
2021-01-28 14:00:00,59.6,electricity_prices,3,1,14,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,18.913,-653.94,38990.41,20975.58,72642.11,30.45
2021-01-28 15:00:00,56.71,electricity_prices,3,1,15,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,18.913,-1970.98,38608.93,19471.01,71861.21,30.45
2021-01-28 16:00:00,55.0,electricity_prices,3,1,16,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,18.913,-2066.86,39173.27,18387.44,71259.14,30.45
2021-01-28 17:00:00,60.62,electricity_prices,3,1,17,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,18.913,-1388.37,39195.62,19121.82,73850.34,30.45
2021-01-28 18:00:00,63.33,electricity_prices,3,1,18,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,18.913,-2673.66,39146.09,20454.85,74289.72,30.45
2021-01-28 19:00:00,60.7,electricity_prices,3,1,19,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,18.913,-1325.94,37354.59,20984.76,72076.97,30.45
2021-01-28 20:00:00,54.92,electricity_prices,3,1,20,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,18.913,-4488.98,37209.13,20331.63,68140.43,30.45
2021-01-28 21:00:00,52.02,electricity_prices,3,1,21,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,18.913,-3481.34,35107.09,18984.47,64271.11,30.45
2021-01-28 22:00:00,51.02,electricity_prices,3,1,22,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,18.913,-1559.94,32502.46,18165.17,62058.44,30.45
2021-01-28 23:00:00,45.51,electricity_prices,3,1,23,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,18.913,-432.49,28768.69,19290.95,58413.28,30.45
2021-01-29 00:00:00,42.71,electricity_prices,4,1,0,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,19.968,-843.33,25433.11,20107.9,55487.33,30.45
2021-01-29 01:00:00,39.86,electricity_prices,4,1,1,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,19.968,-1986.3,24640.2,20761.98,53360.65,30.45
2021-01-29 02:00:00,38.42,electricity_prices,4,1,2,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,19.968,-2421.14,24502.46,21541.39,52187.74,30.45
2021-01-29 03:00:00,37.85,electricity_prices,4,1,3,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,19.968,-1786.04,23983.96,23247.72,52173.51,30.45
2021-01-29 04:00:00,37.61,electricity_prices,4,1,4,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,19.968,-2791.29,24220.3,25059.74,53731.84,30.45
2021-01-29 05:00:00,39.83,electricity_prices,4,1,5,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,19.968,-4230.36,25944.65,27558.59,56831.92,30.45
2021-01-29 06:00:00,45.0,electricity_prices,4,1,6,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.968,-6112.48,28749.1,30336.39,63017.98,30.45
2021-01-29 07:00:00,55.42,electricity_prices,4,1,7,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,19.968,-7916.76,31367.07,32302.11,69003.06,30.45
2021-01-29 08:00:00,58.56,electricity_prices,4,1,8,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,19.968,-9382.85,31783.19,34144.4,72313.48,30.45
2021-01-29 09:00:00,58.88,electricity_prices,4,1,9,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,19.968,-9771.61,31744.36,36246.82,72557.38,30.45
2021-01-29 10:00:00,56.67,electricity_prices,4,1,10,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,19.968,-8892.89,31370.52,38580.88,73302.58,30.45
2021-01-29 11:00:00,54.73,electricity_prices,4,1,11,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,19.968,-8149.23,30226.43,40709.07,74529.93,32.74
2021-01-29 12:00:00,53.42,electricity_prices,4,1,12,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,19.968,-9720.81,29795.83,41652.3,73958.27,33.51
2021-01-29 13:00:00,49.01,electricity_prices,4,1,13,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,19.968,-8772.74,28950.77,41473.81,72151.63,33.51
2021-01-29 14:00:00,46.02,electricity_prices,4,1,14,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,19.968,-9212.86,28673.08,39888.47,70338.37,33.51
2021-01-29 15:00:00,50.69,electricity_prices,4,1,15,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,19.968,-8169.47,28858.37,36871.21,69759.62,33.51
2021-01-29 16:00:00,54.98,electricity_prices,4,1,16,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,19.968,-7377.05,29910.47,34185.29,68910.9,33.51
2021-01-29 17:00:00,59.54,electricity_prices,4,1,17,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,19.968,-6665.54,30536.96,32384.95,71155.02,33.51
2021-01-29 18:00:00,60.79,electricity_prices,4,1,18,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210292e-16,19.968,-6663.63,30529.82,32206.86,71440.8,33.51
2021-01-29 19:00:00,59.38,electricity_prices,4,1,19,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,19.968,-5997.52,30310.64,31941.0,69458.02,33.51
2021-01-29 20:00:00,54.34,electricity_prices,4,1,20,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,19.968,-6722.38,28797.56,32407.2,66022.54,33.51
2021-01-29 21:00:00,50.03,electricity_prices,4,1,21,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,19.968,-9345.79,27931.7,32828.53,62642.35,33.51
2021-01-29 22:00:00,45.9,electricity_prices,4,1,22,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,19.968,-9612.45,26766.55,31250.34,60472.17,33.51
2021-01-29 23:00:00,42.79,electricity_prices,4,1,23,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,19.968,-9172.59,25274.52,30144.01,56942.87,33.51
2021-01-30 00:00:00,42.02,electricity_prices,5,1,0,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0,20.101,-6897.96,23330.99,28693.87,53931.28,33.51
2021-01-30 01:00:00,39.42,electricity_prices,5,1,1,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,20.101,-6927.85,22511.69,27514.53,52030.65,33.51
2021-01-30 02:00:00,37.54,electricity_prices,5,1,2,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,20.101,-6873.28,22223.42,25915.2,50728.2,33.51
2021-01-30 03:00:00,35.81,electricity_prices,5,1,3,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,20.101,-5097.03,22020.94,24298.25,49765.53,33.51
2021-01-30 04:00:00,34.86,electricity_prices,5,1,4,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,20.101,-3214.4,22442.08,22385.56,49807.54,33.51
2021-01-30 05:00:00,38.09,electricity_prices,5,1,5,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,20.101,-2959.06,23286.75,20594.81,49711.32,33.51
2021-01-30 06:00:00,41.08,electricity_prices,5,1,6,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,20.101,-1835.72,24491.17,18853.18,50069.36,33.51
2021-01-30 07:00:00,43.35,electricity_prices,5,1,7,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025206,20.101,-2506.18,26231.75,17376.95,52159.14,33.51
2021-01-30 08:00:00,48.74,electricity_prices,5,1,8,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,20.101,-638.99,28401.45,16190.42,55381.34,33.51
